customer_id,last_visit_date,country,device_type,traffic_source,sessions,pageviews,avg_session_duration_sec,bounce_rate,product_views,cart_additions,transactions,revenue_gbp,days_since_last_visit,email_clicks,support_visits,discount_usage_rate,returning_user,conversion_rate,cart_to_purchase_rate,pages_per_session,engagement_score,synthetic_ground_truth_segment,segment,segment_name
CUST-100137,2025-06-10,United Kingdom,Desktop,Direct,20,101,323.8,0.137,40,10,2,160.58,6,2,1,0.696,1,0.1,0.2,5.05,65.84,Deal Seekers,4,Engaged Non-Buyers
CUST-100138,2025-06-29,Canada,Mobile,Organic Search,5,21,83.6,0.74,8,0,0,0.0,59,0,0,0.212,0,0.0,0.0,4.2,26.27,One-time Visitors,3,Engaged Non-Buyers
CUST-100139,2025-06-07,India,Desktop,Paid Social,2,15,134.9,0.587,5,1,0,0.0,166,0,0,0.282,0,0.0,0.0,7.5,42.04,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100140,2025-03-02,United Kingdom,Mobile,Direct,8,80,439.0,0.166,51,2,0,0.0,34,0,3,0.638,1,0.0,0.0,10.0,83.5,Product Researchers,0,Product Researchers
CUST-100141,2025-01-19,United Kingdom,Tablet,Direct,21,103,494.2,0.54,39,4,1,99.16,11,5,1,0.741,1,0.0476,0.25,4.9,63.55,Deal Seekers,4,Engaged Non-Buyers
CUST-100142,2025-05-28,United Kingdom,Mobile,Organic Search,34,158,528.6,0.41,61,11,6,650.25,4,0,1,0.298,1,0.1765,0.5455,4.65,74.47,High Value Loyal,2,High Value Loyal Customers
CUST-100143,2025-01-15,Netherlands,Desktop,Paid Social,12,87,390.9,0.574,55,9,0,0.0,21,2,1,0.507,1,0.0,0.0,7.25,69.78,Deal Seekers,0,Product Researchers
CUST-100144,2025-05-30,France,Mobile,Email,3,12,56.7,0.873,2,0,0,0.0,165,0,0,0.01,1,0.0,0.0,4.0,19.14,One-time Visitors,3,Engaged Non-Buyers
CUST-100145,2025-03-03,United Kingdom,Mobile,Referral,30,166,580.2,0.336,72,14,3,279.22,14,0,0,0.477,1,0.1,0.2143,5.53,82.89,High Value Loyal,2,High Value Loyal Customers
CUST-100146,2025-01-16,United States,Mobile,Paid Search,29,130,468.1,0.116,46,14,5,458.55,9,0,0,0.165,1,0.1724,0.3571,4.48,73.67,High Value Loyal,2,High Value Loyal Customers
CUST-100147,2025-04-22,United Kingdom,Mobile,Organic Search,13,104,554.7,0.103,55,2,0,0.0,22,2,3,0.156,0,0.0,0.0,8.0,92.09,Product Researchers,0,Product Researchers
CUST-100148,2025-04-26,Germany,Mobile,Direct,26,124,648.1,0.154,58,10,6,492.39,5,4,0,0.121,1,0.2308,0.6,4.77,83.91,High Value Loyal,2,High Value Loyal Customers
CUST-100149,2025-06-14,India,Desktop,Email,27,143,461.2,0.403,68,13,3,295.52,13,1,0,0.251,1,0.1111,0.2308,5.3,74.53,High Value Loyal,2,High Value Loyal Customers
CUST-100150,2025-01-03,United States,Mobile,Paid Social,24,131,532.0,0.171,60,17,8,883.32,4,1,0,0.056,1,0.3333,0.4706,5.46,82.84,High Value Loyal,2,High Value Loyal Customers
CUST-100151,2025-03-05,France,Mobile,Organic Search,11,97,388.1,0.585,55,1,0,0.0,33,0,0,0.136,1,0.0,0.0,8.82,71.71,Product Researchers,0,Product Researchers
CUST-100152,2025-05-14,Australia,Desktop,Referral,2,11,117.3,0.897,6,1,0,0.0,99,0,0,0.446,1,0.0,0.0,5.5,27.46,One-time Visitors,3,Engaged Non-Buyers
CUST-100153,2025-01-26,United Kingdom,Mobile,Paid Social,12,86,324.4,0.267,55,3,0,0.0,44,4,1,0.469,1,0.0,0.0,7.17,73.86,Product Researchers,0,Product Researchers
CUST-100154,2025-05-07,Germany,Desktop,Organic Search,39,179,426.9,0.057,59,8,6,571.98,13,2,1,0.199,1,0.1538,0.75,4.59,77.42,High Value Loyal,2,High Value Loyal Customers
CUST-100155,2025-05-27,United States,Desktop,Paid Search,23,126,299.1,0.516,45,3,1,73.66,3,2,2,0.789,1,0.0435,0.3333,5.48,58.03,Deal Seekers,4,Engaged Non-Buyers
CUST-100156,2025-06-26,United Kingdom,Mobile,Direct,4,14,46.2,0.759,7,2,0,0.0,176,0,0,0.304,0,0.0,0.0,3.5,21.42,One-time Visitors,3,Engaged Non-Buyers
CUST-100157,2025-04-20,Canada,Mobile,Paid Search,17,87,347.1,0.124,38,5,0,0.0,42,1,1,0.234,1,0.0,0.0,5.12,66.95,Engaged Non-Buyers,0,Product Researchers
CUST-100158,2025-04-26,United States,Mobile,Paid Search,19,109,458.7,0.329,53,3,0,0.0,62,5,2,0.312,1,0.0,0.0,5.74,73.95,Engaged Non-Buyers,0,Product Researchers
CUST-100159,2025-01-08,France,Mobile,Referral,18,94,411.8,0.204,41,11,1,55.79,8,0,2,0.975,1,0.0556,0.0909,5.22,69.42,Deal Seekers,4,Engaged Non-Buyers
CUST-100160,2025-06-04,Germany,Desktop,Referral,24,144,611.0,0.286,63,15,3,387.69,4,4,0,0.383,1,0.125,0.2,6.0,86.0,High Value Loyal,2,High Value Loyal Customers
CUST-100161,2025-01-10,United Kingdom,Desktop,Paid Social,21,116,593.4,0.382,47,5,0,0.0,17,1,0,0.337,1,0.0,0.0,5.52,76.84,Engaged Non-Buyers,0,Product Researchers
CUST-100162,2025-01-22,United Kingdom,Mobile,Paid Search,18,99,522.5,0.392,39,3,0,0.0,17,2,3,0.158,0,0.0,0.0,5.5,70.52,Engaged Non-Buyers,0,Product Researchers
CUST-100163,2025-03-12,Netherlands,Desktop,Paid Search,26,146,436.4,0.316,63,0,0,0.0,19,1,0,0.529,1,0.0,0.0,5.62,75.84,Product Researchers,0,Product Researchers
CUST-100164,2025-04-27,Germany,Mobile,Email,5,28,57.8,0.713,9,0,0,0.0,90,0,0,0.188,0,0.0,0.0,5.6,30.32,One-time Visitors,3,Engaged Non-Buyers
CUST-100165,2025-06-03,Canada,Mobile,Paid Social,17,82,438.8,0.224,37,5,0,0.0,37,2,2,0.275,0,0.0,0.0,4.82,67.8,Engaged Non-Buyers,0,Product Researchers
CUST-100166,2025-02-22,United Kingdom,Mobile,Organic Search,3,14,64.7,0.596,7,1,0,0.0,148,0,0,0.275,0,0.0,0.0,4.67,30.07,One-time Visitors,3,Engaged Non-Buyers
CUST-100167,2025-04-24,United States,Mobile,Organic Search,18,98,478.5,0.244,43,3,0,0.0,45,4,0,0.231,1,0.0,0.0,5.44,73.06,Engaged Non-Buyers,0,Product Researchers
CUST-100168,2025-01-03,United Kingdom,Mobile,Paid Search,28,134,372.0,0.147,66,11,3,389.38,7,1,0,0.123,1,0.1071,0.2727,4.79,74.88,High Value Loyal,2,High Value Loyal Customers
CUST-100169,2025-03-06,France,Mobile,Email,17,79,297.5,0.47,35,8,3,316.1,22,5,0,0.659,0,0.1765,0.375,4.65,53.41,Deal Seekers,4,Engaged Non-Buyers
CUST-100170,2025-01-24,Germany,Tablet,Paid Search,19,96,277.6,0.288,37,8,0,0.0,37,1,1,0.919,1,0.0,0.0,5.05,58.85,Deal Seekers,4,Engaged Non-Buyers
CUST-100171,2025-03-24,India,Mobile,Paid Social,23,137,559.0,0.158,63,13,7,837.8,6,2,0,0.211,1,0.3043,0.5385,5.96,86.99,High Value Loyal,2,High Value Loyal Customers
CUST-100172,2025-04-11,United Kingdom,Mobile,Paid Social,19,115,597.2,0.256,45,1,0,0.0,47,3,0,0.384,1,0.0,0.0,6.05,81.22,Engaged Non-Buyers,0,Product Researchers
CUST-100173,2025-06-13,United Kingdom,Mobile,Email,35,144,577.9,0.282,54,13,5,635.7,9,3,1,0.514,1,0.1429,0.3846,4.11,76.31,High Value Loyal,2,High Value Loyal Customers
CUST-100174,2025-02-24,United Kingdom,Desktop,Organic Search,3,12,66.9,0.855,4,1,0,0.0,177,0,0,0.049,0,0.0,0.0,4.0,20.71,One-time Visitors,3,Engaged Non-Buyers
CUST-100175,2025-02-08,Canada,Tablet,Email,29,162,644.2,0.142,67,15,5,439.56,3,0,1,0.381,1,0.1724,0.3333,5.59,88.9,High Value Loyal,2,High Value Loyal Customers
CUST-100176,2025-01-13,Netherlands,Mobile,Direct,21,119,370.0,0.134,51,1,2,164.13,51,1,0,0.3,1,0.0952,1.0,5.67,73.54,Product Researchers,4,Engaged Non-Buyers
CUST-100177,2025-05-23,Australia,Tablet,Paid Social,13,115,288.2,0.214,62,0,1,65.78,23,2,4,0.579,1,0.0769,0.0,8.85,78.15,Product Researchers,0,Product Researchers
CUST-100178,2025-02-15,United Kingdom,Mobile,Organic Search,17,89,223.8,0.28,43,5,1,72.86,11,3,1,0.483,1,0.0588,0.2,5.24,58.77,Deal Seekers,4,Engaged Non-Buyers
CUST-100179,2025-01-09,United Kingdom,Mobile,Email,7,75,449.9,0.266,56,5,1,72.37,71,2,1,0.513,1,0.1429,0.2,10.71,83.07,Product Researchers,0,Product Researchers
CUST-100180,2025-01-21,United Kingdom,Mobile,Organic Search,12,109,646.5,0.554,59,2,0,0.0,64,0,2,0.493,1,0.0,0.0,9.08,84.31,Product Researchers,0,Product Researchers
CUST-100181,2025-06-21,Germany,Desktop,Email,17,95,325.0,0.299,36,6,1,54.08,11,2,2,0.809,1,0.0588,0.1667,5.59,62.33,Deal Seekers,4,Engaged Non-Buyers
CUST-100182,2025-04-19,India,Mobile,Paid Search,2,2,108.9,0.78,2,0,1,22.9,89,0,0,0.025,0,0.5,0.0,1.0,14.68,One-time Visitors,3,Engaged Non-Buyers
CUST-100183,2025-05-31,United States,Tablet,Paid Search,18,103,317.8,0.664,48,6,2,107.03,37,3,0,0.446,1,0.1111,0.3333,5.72,56.95,Deal Seekers,4,Engaged Non-Buyers
CUST-100184,2025-06-23,United Kingdom,Desktop,Email,19,98,447.9,0.383,49,1,0,0.0,10,3,0,0.748,0,0.0,0.0,5.16,69.02,Deal Seekers,0,Product Researchers
CUST-100185,2025-04-29,India,Desktop,Paid Social,14,77,219.8,0.192,39,2,4,207.93,34,1,0,0.673,1,0.2857,1.0,5.5,60.38,Deal Seekers,4,Engaged Non-Buyers
CUST-100186,2025-05-27,United States,Desktop,Organic Search,19,112,466.9,0.22,62,1,1,133.17,62,3,0,0.323,1,0.0526,1.0,5.89,80.35,Product Researchers,4,Engaged Non-Buyers
CUST-100187,2025-05-09,United Kingdom,Tablet,Paid Social,23,114,256.6,0.309,40,4,2,128.28,40,1,5,0.977,1,0.087,0.5,4.96,57.91,Deal Seekers,4,Engaged Non-Buyers
CUST-100188,2025-01-29,United States,Desktop,Direct,17,106,358.3,0.208,53,2,1,39.52,19,2,1,0.056,1,0.0588,0.5,6.24,73.51,Engaged Non-Buyers,0,Product Researchers
CUST-100189,2025-06-06,United States,Mobile,Paid Search,21,107,439.3,0.092,46,4,0,0.0,40,0,1,0.224,1,0.0,0.0,5.1,74.75,Engaged Non-Buyers,0,Product Researchers
CUST-100190,2025-05-25,Canada,Desktop,Referral,34,158,506.2,0.155,65,8,7,859.56,8,3,2,0.496,1,0.2059,0.875,4.65,80.95,High Value Loyal,2,High Value Loyal Customers
CUST-100191,2025-05-04,United Kingdom,Mobile,Paid Search,14,89,349.8,0.302,50,0,0,0.0,33,2,1,0.304,1,0.0,0.0,6.36,70.18,Product Researchers,0,Product Researchers
CUST-100192,2025-01-31,Germany,Mobile,Paid Search,12,84,258.1,0.199,39,8,0,0.0,10,6,1,0.715,1,0.0,0.0,7.0,66.79,Deal Seekers,0,Product Researchers
CUST-100193,2025-04-15,France,Mobile,Organic Search,12,100,265.7,0.144,57,4,0,0.0,26,2,1,0.233,1,0.0,0.0,8.33,77.22,Product Researchers,0,Product Researchers
CUST-100194,2025-06-29,United States,Mobile,Paid Search,19,97,274.5,0.212,40,6,1,26.46,38,1,0,0.829,1,0.0526,0.1667,5.11,61.7,Deal Seekers,4,Engaged Non-Buyers
CUST-100195,2025-06-23,Netherlands,Desktop,Paid Search,16,99,396.0,0.425,50,3,1,91.53,53,2,1,0.6,1,0.0625,0.3333,6.19,68.89,Product Researchers,4,Engaged Non-Buyers
CUST-100196,2025-02-13,United Kingdom,Mobile,Direct,23,119,583.7,0.163,44,3,0,0.0,26,0,1,0.21,1,0.0,0.0,5.17,79.82,Engaged Non-Buyers,0,Product Researchers
CUST-100197,2025-03-08,United States,Desktop,Paid Social,8,73,475.5,0.232,55,1,0,0.0,71,0,0,0.383,1,0.0,0.0,9.12,84.91,Product Researchers,0,Product Researchers
CUST-100198,2025-01-24,India,Tablet,Paid Search,2,16,129.4,0.56,4,1,0,0.0,90,0,0,0.122,1,0.0,0.0,8.0,43.7,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100199,2025-02-12,United Kingdom,Mobile,Paid Social,2,18,121.5,0.572,5,0,0,0.0,162,0,0,0.292,0,0.0,0.0,9.0,43.32,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100200,2025-02-04,United Kingdom,Mobile,Organic Search,2,8,61.2,0.791,3,0,0,0.0,47,0,0,0.415,1,0.0,0.0,4.0,21.7,One-time Visitors,3,Engaged Non-Buyers
CUST-100201,2025-01-19,United Kingdom,Mobile,Email,34,164,402.7,0.037,68,6,7,530.53,12,2,0,0.127,1,0.2059,1.0,4.82,79.28,High Value Loyal,2,High Value Loyal Customers
CUST-100202,2025-04-03,India,Desktop,Direct,4,17,110.7,0.773,4,0,0,0.0,65,0,0,0.159,0,0.0,0.0,4.25,25.73,One-time Visitors,3,Engaged Non-Buyers
CUST-100203,2025-06-03,Canada,Mobile,Organic Search,15,83,595.2,0.362,37,5,0,0.0,47,0,0,0.667,1,0.0,0.0,5.53,74.39,Engaged Non-Buyers,0,Product Researchers
CUST-100204,2025-04-13,United Kingdom,Desktop,Paid Search,3,20,95.3,0.726,12,0,0,0.0,145,0,0,0.538,0,0.0,0.0,6.67,36.15,One-time Visitors,3,Engaged Non-Buyers
CUST-100205,2025-03-12,United States,Mobile,Organic Search,23,117,291.8,0.172,45,4,2,114.55,22,1,0,0.611,1,0.087,0.5,5.09,65.03,Deal Seekers,4,Engaged Non-Buyers
CUST-100206,2025-02-21,United Kingdom,Mobile,Direct,4,18,87.5,0.776,4,0,1,31.95,133,0,0,0.167,1,0.25,0.0,4.5,25.26,One-time Visitors,3,Engaged Non-Buyers
CUST-100207,2025-06-15,India,Desktop,Organic Search,2,16,87.3,0.863,9,1,0,0.0,128,0,0,0.519,0,0.0,0.0,8.0,35.55,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100208,2025-02-25,United Kingdom,Desktop,Paid Social,7,25,130.1,0.89,4,0,0,0.0,115,0,0,0.435,0,0.0,0.0,3.57,21.65,One-time Visitors,3,Engaged Non-Buyers
CUST-100209,2025-01-26,United States,Mobile,Paid Social,31,154,574.8,0.121,60,11,4,395.29,14,0,1,0.263,1,0.129,0.3636,4.97,84.7,High Value Loyal,2,High Value Loyal Customers
CUST-100210,2025-01-25,United Kingdom,Desktop,Email,13,86,541.9,0.24,56,2,0,0.0,60,2,1,0.116,1,0.0,0.0,6.62,84.0,Engaged Non-Buyers,0,Product Researchers
CUST-100211,2025-01-24,Canada,Mobile,Display,24,111,700.2,0.383,43,2,0,0.0,20,1,1,0.047,1,0.0,0.0,4.62,73.1,Engaged Non-Buyers,0,Product Researchers
CUST-100212,2025-04-01,United Kingdom,Mobile,Referral,14,81,455.1,0.676,46,2,0,0.0,69,2,0,0.621,1,0.0,0.0,5.79,63.09,Product Researchers,0,Product Researchers
CUST-100213,2025-03-01,India,Mobile,Paid Social,5,23,96.2,0.918,6,1,0,0.0,137,0,0,0.407,0,0.0,0.0,4.6,23.08,One-time Visitors,3,Engaged Non-Buyers
CUST-100214,2025-05-19,France,Desktop,Paid Search,36,165,396.0,0.26,58,6,7,577.38,9,1,2,0.132,1,0.1944,1.0,4.58,70.47,High Value Loyal,2,High Value Loyal Customers
CUST-100215,2025-05-06,Germany,Desktop,Paid Social,17,96,547.8,0.209,40,2,0,0.0,20,0,2,0.199,0,0.0,0.0,5.65,77.12,Engaged Non-Buyers,0,Product Researchers
CUST-100216,2025-05-11,United Kingdom,Desktop,Paid Search,5,10,43.5,0.695,2,0,0,0.0,87,0,0,0.154,0,0.0,0.0,2.0,16.68,One-time Visitors,3,Engaged Non-Buyers
CUST-100217,2025-05-11,Netherlands,Mobile,Organic Search,5,25,106.4,0.796,6,0,0,0.0,51,0,0,0.251,0,0.0,0.0,5.0,27.9,One-time Visitors,3,Engaged Non-Buyers
CUST-100218,2025-05-13,United States,Mobile,Organic Search,6,23,123.3,0.9,3,0,1,43.42,134,0,0,0.45,1,0.1667,0.0,3.83,21.56,One-time Visitors,3,Engaged Non-Buyers
CUST-100219,2025-05-29,United Kingdom,Desktop,Email,17,84,354.0,0.252,41,6,5,140.12,38,1,0,0.795,1,0.2941,0.8333,4.94,64.46,Deal Seekers,4,Engaged Non-Buyers
CUST-100220,2025-04-06,India,Mobile,Direct,17,81,412.1,0.326,41,9,2,148.92,32,1,1,0.806,1,0.1176,0.2222,4.76,64.95,Deal Seekers,4,Engaged Non-Buyers
CUST-100221,2025-01-24,United Kingdom,Mobile,Display,21,119,319.1,0.219,48,4,3,205.37,4,0,1,0.811,1,0.1429,0.75,5.67,67.95,Deal Seekers,4,Engaged Non-Buyers
CUST-100222,2025-02-01,India,Mobile,Paid Social,5,16,34.9,0.457,5,0,0,0.0,128,0,0,0.167,1,0.0,0.0,3.2,26.85,One-time Visitors,3,Engaged Non-Buyers
CUST-100223,2025-01-18,United Kingdom,Mobile,Organic Search,30,147,525.7,0.131,52,11,5,408.08,5,2,1,0.332,1,0.1667,0.4545,4.9,79.33,High Value Loyal,2,High Value Loyal Customers
CUST-100224,2025-01-07,United Kingdom,Mobile,Paid Search,16,103,639.7,0.294,43,3,0,0.0,28,2,3,0.495,1,0.0,0.0,6.44,81.01,Engaged Non-Buyers,0,Product Researchers
CUST-100225,2025-01-26,United Kingdom,Desktop,Paid Social,15,101,523.0,0.36,52,1,1,81.39,66,2,0,0.846,1,0.0667,1.0,6.73,79.2,Product Researchers,4,Engaged Non-Buyers
CUST-100226,2025-05-25,United Kingdom,Desktop,Direct,12,99,316.2,0.196,57,1,0,0.0,65,0,0,0.166,1,0.0,0.0,8.25,78.44,Product Researchers,0,Product Researchers
CUST-100227,2025-04-02,United States,Mobile,Organic Search,30,177,576.6,0.151,70,14,11,1459.95,13,2,1,0.109,1,0.3667,0.7857,5.9,88.48,High Value Loyal,2,High Value Loyal Customers
CUST-100228,2025-01-11,United Kingdom,Mobile,Paid Search,3,18,77.0,0.448,5,0,0,0.0,166,0,0,0.354,0,0.0,0.0,6.0,37.94,One-time Visitors,3,Engaged Non-Buyers
CUST-100229,2025-01-27,United Kingdom,Desktop,Paid Search,3,17,78.9,0.531,7,0,0,0.0,135,0,0,0.116,0,0.0,0.0,5.67,35.53,One-time Visitors,3,Engaged Non-Buyers
CUST-100230,2025-06-04,France,Mobile,Paid Search,4,19,123.0,0.596,5,0,0,0.0,140,0,0,0.409,0,0.0,0.0,4.75,32.64,One-time Visitors,3,Engaged Non-Buyers
CUST-100231,2025-01-22,United Kingdom,Tablet,Paid Search,20,105,334.2,0.114,36,6,2,158.42,28,4,0,0.706,1,0.1,0.3333,5.25,66.35,Deal Seekers,4,Engaged Non-Buyers
CUST-100232,2025-04-10,United Kingdom,Mobile,Paid Social,3,24,37.6,0.765,8,0,0,0.0,91,0,0,0.253,1,0.0,0.0,8.0,35.23,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100233,2025-05-27,Canada,Mobile,Direct,30,156,484.9,0.082,62,7,6,651.79,12,1,0,0.338,1,0.2,0.8571,5.2,82.52,High Value Loyal,2,High Value Loyal Customers
CUST-100234,2025-02-16,United States,Mobile,Paid Social,15,95,417.9,0.318,44,1,1,26.13,47,3,0,0.286,1,0.0667,1.0,6.33,71.28,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-100235,2025-01-24,Australia,Desktop,Organic Search,2,11,114.0,0.837,6,0,0,0.0,112,0,1,0.198,0,0.0,0.0,5.5,28.81,One-time Visitors,3,Engaged Non-Buyers
CUST-100236,2025-04-23,United Kingdom,Mobile,Organic Search,13,96,270.0,0.17,53,6,2,139.31,33,1,1,0.802,1,0.1538,0.3333,7.38,73.65,Deal Seekers,4,Engaged Non-Buyers
CUST-100237,2025-04-01,Netherlands,Desktop,Email,11,89,350.8,0.101,51,2,0,0.0,68,2,2,0.346,0,0.0,0.0,8.09,80.7,Product Researchers,0,Product Researchers
CUST-100238,2025-01-14,United Kingdom,Mobile,Email,2,9,89.8,0.881,6,0,0,0.0,155,0,0,0.306,0,0.0,0.0,4.5,23.38,One-time Visitors,3,Engaged Non-Buyers
CUST-100239,2025-03-06,Canada,Desktop,Email,24,111,286.7,0.231,42,4,1,30.64,28,1,0,0.988,1,0.0417,0.25,4.62,60.95,Deal Seekers,4,Engaged Non-Buyers
CUST-100240,2025-01-17,India,Mobile,Email,21,99,306.8,0.353,38,2,1,57.55,58,2,1,0.378,1,0.0476,0.5,4.71,57.93,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-100241,2025-05-28,Netherlands,Mobile,Direct,17,108,370.2,0.385,64,2,1,81.18,35,1,0,0.445,0,0.0588,0.5,6.35,73.44,Product Researchers,0,Product Researchers
CUST-100242,2025-04-17,Germany,Tablet,Paid Search,26,122,497.4,0.118,38,2,0,0.0,24,3,1,0.416,0,0.0,0.0,4.69,73.27,Engaged Non-Buyers,0,Product Researchers
CUST-100243,2025-03-09,Germany,Desktop,Referral,13,78,610.1,0.479,39,0,0,0.0,54,1,3,0.135,0,0.0,0.0,6.0,73.78,Engaged Non-Buyers,0,Product Researchers
CUST-100244,2025-02-05,United Kingdom,Desktop,Paid Search,27,130,493.3,0.183,72,11,4,527.06,12,3,2,0.247,1,0.1481,0.3636,4.81,80.12,High Value Loyal,2,High Value Loyal Customers
CUST-100245,2025-04-11,Germany,Mobile,Paid Search,2,5,65.8,0.734,2,0,0,0.0,153,0,0,0.176,0,0.0,0.0,2.5,18.36,One-time Visitors,3,Engaged Non-Buyers
CUST-100246,2025-01-07,India,Tablet,Paid Search,16,103,476.6,0.327,56,3,0,0.0,16,2,0,0.564,1,0.0,0.0,6.44,78.0,Deal Seekers,0,Product Researchers
CUST-100247,2025-03-22,United Kingdom,Mobile,Organic Search,3,11,129.1,0.792,4,0,0,0.0,46,0,0,0.099,1,0.0,0.0,3.67,24.34,One-time Visitors,3,Engaged Non-Buyers
CUST-100248,2025-02-08,United Kingdom,Mobile,Direct,13,94,505.1,0.417,62,0,0,0.0,65,1,1,0.584,0,0.0,0.0,7.23,81.49,Product Researchers,0,Product Researchers
CUST-100249,2025-02-06,France,Desktop,Paid Search,18,100,573.1,0.448,47,1,0,0.0,43,1,0,0.462,1,0.0,0.0,5.56,74.29,Product Researchers,0,Product Researchers
CUST-100250,2025-04-22,Germany,Mobile,Paid Search,22,99,406.8,0.243,43,3,0,0.0,49,3,1,0.343,1,0.0,0.0,4.5,66.55,Engaged Non-Buyers,0,Product Researchers
CUST-100251,2025-04-26,United Kingdom,Mobile,Direct,32,177,507.6,0.188,74,13,6,688.02,11,3,1,0.284,1,0.1875,0.4615,5.53,82.97,High Value Loyal,2,High Value Loyal Customers
CUST-100252,2025-02-12,United Kingdom,Mobile,Direct,10,87,280.5,0.39,46,1,1,61.4,22,2,0,0.177,0,0.1,1.0,8.7,68.42,Product Researchers,4,Engaged Non-Buyers
CUST-100253,2025-01-17,India,Desktop,Direct,18,98,445.6,0.395,41,3,2,78.44,9,3,1,0.751,1,0.1111,0.6667,5.44,67.03,Deal Seekers,4,Engaged Non-Buyers
CUST-100254,2025-01-31,United Kingdom,Mobile,Email,27,155,665.2,0.313,64,12,7,1250.89,7,2,1,0.6,1,0.2593,0.5833,5.74,84.82,High Value Loyal,2,High Value Loyal Customers
CUST-100255,2025-03-03,India,Mobile,Paid Search,1,4,32.9,0.708,4,0,0,0.0,161,0,0,0.043,0,0.0,0.0,4.0,22.68,One-time Visitors,3,Engaged Non-Buyers
CUST-100256,2025-04-19,United Kingdom,Desktop,Direct,19,105,637.6,0.212,42,1,0,0.0,47,1,2,0.343,1,0.0,0.0,5.53,79.89,Product Researchers,0,Product Researchers
CUST-100257,2025-04-18,United Kingdom,Mobile,Paid Social,18,94,479.8,0.364,40,5,0,0.0,6,1,0,0.128,1,0.0,0.0,5.22,68.52,Engaged Non-Buyers,0,Product Researchers
CUST-100258,2025-01-06,Germany,Desktop,Organic Search,2,12,55.6,0.784,7,1,0,0.0,64,0,0,0.055,0,0.0,0.0,6.0,29.08,One-time Visitors,3,Engaged Non-Buyers
CUST-100259,2025-06-13,India,Desktop,Organic Search,20,102,253.7,0.24,40,6,2,89.47,31,3,1,0.533,0,0.1,0.3333,5.1,59.94,Deal Seekers,4,Engaged Non-Buyers
CUST-100260,2025-05-14,United States,Tablet,Organic Search,19,103,635.9,0.571,46,2,0,0.0,32,1,1,0.511,1,0.0,0.0,5.42,71.81,Engaged Non-Buyers,0,Product Researchers
CUST-100261,2025-02-01,Netherlands,Mobile,Organic Search,29,173,530.3,0.15,77,12,1,139.54,4,2,1,0.165,1,0.0345,0.0833,5.97,86.41,High Value Loyal,0,Product Researchers
CUST-100262,2025-04-27,United States,Mobile,Paid Search,22,128,543.6,0.159,59,10,4,549.5,14,2,2,0.218,1,0.1818,0.4,5.82,84.55,High Value Loyal,2,High Value Loyal Customers
CUST-100263,2025-03-14,France,Mobile,Paid Search,3,15,59.7,0.849,6,0,0,0.0,138,2,0,0.245,0,0.0,0.0,5.0,24.22,One-time Visitors,3,Engaged Non-Buyers
CUST-100264,2025-05-15,United Kingdom,Mobile,Organic Search,17,100,471.3,0.184,61,5,0,0.0,18,2,2,0.325,0,0.0,0.0,5.88,81.11,Product Researchers,0,Product Researchers
CUST-100265,2025-01-10,Canada,Mobile,Organic Search,14,92,432.0,0.153,55,0,0,0.0,72,1,0,0.565,1,0.0,0.0,6.57,80.24,Product Researchers,0,Product Researchers
CUST-100266,2025-05-22,France,Mobile,Organic Search,19,109,590.1,0.337,39,1,0,0.0,56,3,1,0.352,1,0.0,0.0,5.74,76.02,Engaged Non-Buyers,0,Product Researchers
CUST-100267,2025-05-31,India,Mobile,Paid Search,18,93,350.6,0.371,44,7,3,182.54,30,1,0,0.698,1,0.1667,0.4286,5.17,62.93,Deal Seekers,4,Engaged Non-Buyers
CUST-100268,2025-02-14,United Kingdom,Mobile,Organic Search,17,99,374.8,0.117,47,5,1,52.66,15,1,0,0.583,1,0.0588,0.2,5.82,73.46,Engaged Non-Buyers,4,Engaged Non-Buyers
CUST-100269,2025-05-14,United Kingdom,Mobile,Direct,4,16,110.9,0.772,5,0,0,0.0,172,0,0,0.383,0,0.0,0.0,4.0,25.29,One-time Visitors,3,Engaged Non-Buyers
CUST-100270,2025-01-21,Netherlands,Tablet,Paid Search,22,96,204.1,0.274,40,5,2,158.92,8,3,0,0.81,1,0.0909,0.4,4.36,54.31,Deal Seekers,4,Engaged Non-Buyers
CUST-100271,2025-05-11,United States,Mobile,Direct,25,135,490.7,0.4,56,12,8,1162.21,13,2,1,0.472,1,0.32,0.6667,5.4,73.64,High Value Loyal,2,High Value Loyal Customers
CUST-100272,2025-02-23,United States,Mobile,Organic Search,17,90,414.4,0.313,41,6,3,232.1,22,2,1,0.69,1,0.1765,0.5,5.29,67.05,Deal Seekers,4,Engaged Non-Buyers
CUST-100273,2025-04-03,United Kingdom,Desktop,Organic Search,15,68,296.5,0.192,37,3,0,0.0,50,1,1,0.222,0,0.0,0.0,4.53,60.57,Engaged Non-Buyers,0,Product Researchers
